"Month","WeekOfMonth","DayOfWeek","Make","AccidentArea","DayOfWeekClaimed","MonthClaimed","WeekOfMonthClaimed","Sex","MaritalStatus","Age","Fault","VeghiclePrice","PolicyNumber","RepNumber","Deductible","DriverRating","Days_Policy_Accident","Days_Policy_Claim","PastNumberOfClaims","AgeOfVehicle","AgeOfPolicyHolder","PoliceReportFiled","WitnessPresent","AgentType","NumberOfSuppliments","AddressChange_Claim","NumberOfCars","Year"
"8","4","5","14","2","5","8","4","2","1","21","1","245","13047","13","400","1","31","31","2","6","28","2","2","1","0","0","1","1996"
"8","4","1","3","1","1","8","4","2","2","44","1","245","13048","6","400","1","31","31","2","7","38","2","2","1","3","0","1","1996"
"7","4","3","10","1","1","8","1","1","1","39","1","245","13049","4","400","3","31","31","0","6","38","2","2","1","3","0","1","1996"
"7","1","2","10","1","3","7","1","2","1","57","1","245","13050","16","400","4","31","31","2","7","58","2","2","1","6","0","1","1996"
"7","1","7","10","1","4","8","3","2","2","42","1","345","13051","4","400","4","31","31","1","7","38","2","2","1","0","0","1","1996"
"6","2","1","17","1","1","6","3","2","2","54","2","245","13052","16","700","4","31","31","0","7","45","2","2","1","0","0","1","1996"
"5","5","6","7","1","5","6","2","2","2","33","1","345","13053","14","400","1","31","31","1","7","33","2","2","1","0","0","1","1996"
"5","4","5","7","1","2","5","5","2","2","36","1","690","13054","3","400","3","31","31","1","7","38","2","2","1","0","0","1","1996"
"4","4","3","1","1","4","4","5","2","1","43","1","690","13055","14","400","4","31","31","5","7","38","2","2","1","0","0","1","1996"
"4","4","5","7","1","2","5","1","1","1","31","2","245","13056","2","400","2","12","31","2","5","33","2","2","1","0","0","1","1996"
"3","1","2","14","1","2","3","1","1","1","39","1","245","13057","10","500","2","31","31","0","7","38","2","2","1","6","2","1","1996"
"11","1","4","10","1","2","11","3","2","2","45","1","245","13058","8","400","4","31","31","0","7","38","2","2","1","6","0","1","1996"
"9","3","1","14","1","1","9","3","2","1","34","1","245","13059","11","400","4","31","31","2","6","33","2","2","1","0","0","1","1996"
"9","3","1","14","1","1","9","3","2","2","36","1","345","13060","5","400","3","31","31","0","8","38","2","2","1","6","0","1","1996"
"9","3","4","18","1","1","10","4","2","2","27","1","245","13061","9","400","1","31","31","0","6","33","2","2","1","0","0","1","1996"
"9","2","3","10","1","4","9","3","1","1","34","1","245","13062","2","400","3","31","31","0","5","33","2","2","1","0","0","1","1996"
"6","3","1","14","1","5","6","4","2","1","32","2","345","13063","2","400","4","31","31","2","6","33","2","2","1","6","6","2","1996"
"12","1","1","7","1","5","12","3","2","2","35","1","245","13064","4","400","4","31","31","1","6","33","2","2","1","0","0","1","1996"
"12","2","3","3","1","3","12","2","2","2","49","2","245","13065","7","400","1","31","31","0","8","45","2","2","1","1","0","1","1996"
"3","4","4","7","1","2","4","2","2","2","49","2","245","13066","12","400","1","31","31","2","8","45","2","2","1","1","0","1","1996"
"3","5","2","14","1","1","4","1","2","2","36","2","690","13067","9","400","4","31","31","2","7","38","2","1","1","1","0","1","1996"
"6","3","1","7","1","4","6","4","2","2","40","1","245","13068","14","400","2","31","31","2","7","38","2","2","1","1","0","1","1996"
"5","3","3","4","1","3","5","3","2","1","26","1","495","13069","13","400","4","31","31","1","5","33","2","2","1","0","0","1","1996"
"6","3","1","18","1","4","6","4","2","2","29","2","245","13070","5","400","1","31","31","0","6","33","2","2","1","0","0","1","1996"
"6","3","1","3","1","3","6","4","2","1","27","2","345","13071","3","400","4","31","31","2","5","33","2","2","1","1","0","1","1996"
"8","1","1","14","1","4","8","3","2","2","48","1","245","13072","13","400","3","31","31","5","8","45","2","2","1","0","0","1","1996"
"8","3","5","7","1","5","9","1","2","2","46","1","345","13073","14","400","2","31","31","5","7","45","2","2","1","6","0","1","1996"
"10","4","1","10","2","3","10","4","1","1","45","1","245","13074","10","400","4","31","31","2","7","38","2","2","1","3","0","1","1996"
"11","1","4","14","2","2","12","2","2","1","47","1","345","13075","9","400","2","31","31","2","8","45","2","2","1","0","0","1","1996"
"11","4","6","14","2","5","12","1","2","2","67","1","345","13076","13","400","2","31","31","1","7","66","2","2","1","6","0","1","1996"
"12","1","2","18","1","3","12","2","2","2","46","1","345","13077","4","400","3","31","31","2","8","45","2","2","1","0","0","1","1996"
"6","3","1","19","2","2","6","3","2","2","56","1","690","13078","8","400","3","31","31","5","8","58","2","2","1","1","0","1","1996"
"12","3","6","14","1","2","12","4","2","2","54","1","245","13079","13","400","4","31","31","0","8","45","2","2","1","0","0","1","1996"
"4","1","3","7","1","3","4","1","2","2","44","1","245","13080","1","400","3","31","31","2","8","38","2","2","1","6","0","3","1996"
"6","1","4","14","1","1","7","3","2","2","34","1","690","13081","7","400","2","31","31","1","7","33","2","2","1","0","0","1","1996"
"7","3","5","18","2","1","7","3","2","2","64","2","345","13082","4","400","4","31","31","5","8","58","2","2","1","6","0","1","1996"
"7","3","2","10","1","5","8","2","2","2","34","1","245","13083","15","400","4","31","31","2","6","33","2","2","1","1","0","1","1996"
"8","2","7","7","1","1","9","4","2","1","24","1","245","13084","1","400","1","31","31","2","5","28","2","2","1","0","6","2","1996"
"8","3","7","14","1","3","9","1","2","2","54","2","345","13085","11","400","1","31","31","5","8","45","2","2","1","6","0","1","1996"
"8","5","2","7","1","3","8","5","1","2","29","2","245","13086","8","400","1","31","31","0","6","33","2","2","1","6","0","1","1996"
"6","3","1","7","1","4","6","4","2","2","37","2","345","13087","7","400","2","31","31","0","8","38","2","2","1","6","0","1","1996"
"6","3","2","14","1","3","6","4","2","2","30","1","345","13088","9","400","4","31","31","5","6","33","2","2","1","6","0","1","1996"
"12","1","6","6","1","1","12","1","2","1","27","1","495","13089","8","400","4","31","31","2","7","33","1","2","2","0","0","1","1996"
"12","1","2","10","2","4","12","3","2","2","40","1","345","13090","11","400","4","31","31","2","7","38","2","2","1","0","0","1","1996"
"12","2","4","19","1","1","12","3","2","1","25","1","245","13091","12","400","4","31","31","0","5","28","2","2","1","0","0","1","1996"
"12","1","6","10","1","1","12","3","1","1","32","1","345","13092","4","400","3","31","31","0","7","33","2","2","1","1","0","1","1996"
"11","2","7","10","1","2","11","3","2","2","65","1","245","13093","9","400","3","31","31","2","8","58","2","2","1","3","0","1","1996"
"6","3","2","7","2","5","6","4","2","2","42","2","345","13094","13","400","1","31","31","0","8","38","2","2","1","3","0","1","1996"
"9","1","6","18","1","3","9","1","2","2","52","1","345","13095","2","400","1","31","31","0","8","45","2","2","1","0","0","1","1996"
"6","3","2","3","1","4","6","4","2","2","37","1","245","13096","8","400","3","31","31","1","6","38","2","2","1","0","0","1","1996"
"8","4","3","14","1","2","9","2","2","2","56","2","345","13097","1","400","4","31","31","2","8","58","1","2","1","1","0","1","1996"
"8","4","1","7","1","3","9","2","2","2","32","1","345","13098","5","400","3","31","31","0","7","33","2","2","1","1","0","1","1996"
"7","4","4","10","1","2","8","1","1","2","39","2","245","13099","4","400","1","31","31","2","2","38","2","2","1","3","0","1","1996"
"6","4","7","14","1","1","7","1","2","2","37","1","245","13100","9","400","2","31","31","1","8","38","2","2","1","1","0","1","1996"
"6","4","3","3","1","5","6","4","2","2","33","2","245","13101","9","400","1","31","31","1","6","33","2","2","1","0","0","1","1996"
"4","4","4","6","1","5","4","5","2","2","38","2","345","13102","7","400","1","31","31","2","8","38","1","2","1","6","0","1","1996"
"4","4","3","7","1","4","4","4","2","2","27","1","345","13103","4","400","4","31","31","2","6","33","2","2","1","6","0","1","1996"
"2","3","4","14","1","4","3","1","2","2","61","2","245","13104","4","400","3","31","31","1","8","58","2","2","1","1","0","1","1996"
"12","5","3","10","1","3","12","5","2","1","33","1","345","13105","13","400","2","31","31","5","6","33","2","2","1","6","1","2","1996"
"12","4","6","10","1","2","12","4","2","2","65","1","345","13106","16","400","1","31","31","2","8","58","2","2","1","0","0","1","1996"
"12","4","5","1","1","5","12","4","2","2","62","2","345","13107","6","400","3","31","31","2","8","58","2","2","1","3","0","1","1996"
"6","4","3","14","1","3","6","4","1","2","39","1","245","13108","6","500","4","31","31","2","7","38","2","2","1","1","2","1","1996"
"12","4","4","7","1","4","12","4","2","1","33","1","245","13109","10","400","4","31","31","0","7","33","2","2","1","6","0","1","1996"
"12","3","6","14","1","1","12","3","1","2","38","2","245","13110","14","400","1","31","31","0","7","38","2","2","1","0","0","1","1996"
"12","3","1","7","1","3","12","5","2","2","42","1","345","13111","11","400","1","31","31","0","8","38","2","2","1","0","0","1","1996"
"12","3","3","7","1","1","12","3","2","2","41","1","245","13112","12","400","1","31","31","1","7","38","2","2","2","6","0","1","1996"
"11","5","3","18","1","3","11","5","2","2","38","1","345","13113","7","400","2","31","31","2","7","38","2","2","1","0","0","1","1996"
"12","1","4","18","1","2","12","3","2","2","54","1","245","13114","13","400","2","31","31","0","6","45","2","2","1","0","0","1","1996"
"6","4","4","10","1","1","10","1","2","1","26","2","245","13115","8","400","4","31","31","0","6","33","2","2","1","3","0","1","1996"
"11","4","5","1","1","1","12","2","2","2","39","1","690","13116","10","400","2","31","31","0","8","38","2","2","1","0","0","1","1996"
"11","1","4","6","1","5","11","1","2","2","48","1","345","13117","12","400","1","31","31","2","7","45","2","2","1","6","0","1","1996"
"6","4","5","3","2","2","7","1","2","2","46","2","245","13118","6","400","2","31","31","2","7","45","2","2","1","0","0","1","1996"
"9","4","7","10","1","1","10","1","2","2","36","1","245","13119","10","400","1","31","31","0","8","38","2","2","1","0","0","1","1996"
"9","4","7","7","1","3","9","5","2","1","26","1","690","13120","10","400","2","31","31","1","6","33","2","2","1","3","0","1","1996"
"9","4","5","10","1","1","9","4","2","1","28","1","245","13121","7","400","1","31","31","5","6","33","2","2","1","1","0","3","1996"
"9","4","3","7","1","2","9","4","1","2","35","1","245","13122","11","400","4","31","31","0","6","33","2","2","1","1","0","1","1996"
"9","2","3","3","1","4","9","3","2","2","53","1","690","13123","7","400","2","31","31","2","6","45","2","2","1","0","0","1","1996"
"8","3","6","10","1","1","8","4","2","2","79","1","245","13124","12","400","3","31","31","2","7","66","2","2","1","0","0","1","1996"
"8","3","5","7","1","4","9","1","2","2","78","1","199","13125","7","400","3","31","31","2","8","66","2","2","1","6","0","1","1996"
"8","3","7","18","1","3","8","3","2","2","54","1","199","13126","15","400","3","31","31","0","8","45","2","2","1","6","6","2","1996"
"7","2","7","18","1","2","7","2","2","2","50","2","199","13127","16","400","3","31","31","0","8","45","2","2","1","6","0","1","1996"
"6","4","5","10","1","1","6","4","1","2","39","2","345","13128","3","400","2","31","31","0","7","38","2","2","1","6","0","1","1996"
"6","3","1","3","1","2","6","4","2","2","47","1","345","13129","3","400","2","31","31","1","8","45","2","2","1","0","0","1","1996"
"6","4","5","3","2","2","7","1","2","2","45","1","690","13130","9","400","3","31","31","1","8","38","2","2","1","1","0","1","1996"
"6","1","4","7","2","4","6","1","2","1","29","1","245","13131","11","400","2","31","31","2","6","33","2","2","1","1","0","1","1996"
"5","3","2","10","1","4","5","3","2","2","41","2","345","13132","9","400","2","31","31","1","7","38","2","2","1","0","0","1","1996"
"4","5","4","14","1","5","4","5","2","1","24","1","245","13133","10","400","3","31","31","2","6","28","2","2","1","6","0","1","1996"
"4","2","5","3","1","5","4","4","2","2","26","1","345","13134","6","400","2","31","31","1","6","33","2","2","1","3","0","1","1996"
"6","4","6","10","1","2","7","2","2","1","34","1","345","13135","1","400","2","31","31","0","6","33","2","2","1","0","0","1","1996"
"12","5","4","7","1","4","12","5","1","2","35","1","245","13136","9","400","4","31","31","2","6","33","2","2","1","0","0","1","1996"
"10","2","1","10","1","1","11","2","2","1","32","2","245","13137","1","400","3","31","31","1","5","33","2","2","1","0","0","1","1996"
"10","2","2","10","1","2","10","4","1","2","32","1","199","13138","10","400","4","31","31","1","6","33","2","2","1","6","0","1","1996"
"10","1","1","7","1","2","10","1","2","2","29","1","245","13139","13","400","2","31","31","2","6","33","2","2","1","3","0","1","1996"
"3","1","4","18","1","4","3","3","2","2","33","1","245","13140","15","400","2","31","31","2","7","33","2","2","2","1","0","1","1996"
"2","4","1","7","1","2","2","4","2","2","64","1","245","13141","13","400","4","31","31","0","8","58","2","2","1","0","0","1","1996"
"6","4","6","14","1","4","7","2","2","2","49","2","245","13142","10","400","3","31","31","2","8","45","2","2","1","1","0","1","1996"
"6","4","6","14","2","2","7","1","2","2","53","1","199","13143","9","400","1","31","31","1","6","45","2","2","1","0","0","1","1996"
"7","1","1","14","1","3","7","1","2","2","39","2","199","13144","12","400","1","31","31","2","6","38","2","2","1","6","0","1","1996"
"10","4","3","10","1","4","10","4","2","2","45","1","345","13145","12","700","2","31","31","1","7","38","2","2","1","6","0","1","1996"
"3","2","4","14","1","2","3","3","2","2","77","1","245","13146","10","400","2","31","31","1","7","66","2","2","1","3","0","1","1996"
"2","4","7","18","2","3","3","1","2","2","58","2","245","13147","7","400","3","31","31","0","8","58","2","2","1","1","6","2","1996"
"9","2","1","10","1","3","9","3","1","1","35","1","245","13148","8","400","2","31","31","2","6","33","2","2","1","6","0","1","1996"
"6","4","7","14","1","1","6","4","2","1","33","2","245","13149","11","400","2","31","31","0","7","33","2","2","1","1","0","1","1996"
"12","4","2","18","1","5","12","4","1","2","44","1","245","13150","13","400","2","31","31","1","7","38","2","2","1","0","0","1","1996"
"6","4","7","7","1","1","7","1","2","1","31","2","245","13151","13","400","1","31","31","2","5","33","2","2","1","0","0","1","1996"
"7","3","3","3","1","2","8","1","2","2","43","1","345","13152","15","400","1","31","31","5","7","38","2","2","1","0","0","1","1996"
"7","3","1","10","2","3","7","3","2","2","43","1","690","13153","12","400","4","31","31","2","6","38","2","2","1","0","0","1","1996"
"10","2","5","18","1","4","10","4","2","2","29","1","690","13154","14","400","1","31","31","0","6","33","2","2","1","3","0","1","1996"
"8","2","4","18","1","4","8","2","2","2","33","1","199","13155","3","400","3","31","31","2","7","33","2","2","1","0","0","1","1996"
"7","2","3","10","1","1","9","3","2","1","29","1","245","13156","13","400","3","31","31","1","6","33","2","2","1","0","0","1","1996"
"9","1","2","18","1","3","9","1","2","1","33","1","245","13157","2","400","4","31","31","1","6","33","2","2","1","3","0","1","1996"
"9","1","2","10","1","6","9","2","1","2","44","1","245","13158","16","400","4","31","31","0","7","38","2","2","1","6","0","1","1996"
"6","4","1","18","1","6","7","1","2","2","38","2","245","13159","14","500","4","31","31","2","7","38","2","2","1","0","2","1","1996"
"12","3","4","7","1","4","12","3","2","1","34","1","245","13160","7","400","3","31","31","2","7","33","2","2","1","6","0","1","1996"
"12","2","3","14","1","4","12","4","2","1","23","1","245","13161","7","400","3","31","31","0","5","28","2","2","1","0","0","1","1996"
"5","1","4","7","1","4","5","1","2","1","47","1","690","13162","8","400","1","31","31","5","0","45","2","2","1","0","0","3","1996"
"5","1","2","4","1","2","5","1","2","2","56","1","495","13163","13","400","3","31","31","1","8","58","2","2","1","0","0","1","1996"
"5","2","7","18","1","1","5","2","2","2","31","1","345","13164","14","400","3","31","31","1","7","33","2","2","1","6","0","1","1996"
