Month,WeekOfMonth,DayOfWeek,Make_Honda,Make_Toyota,Make_Ford,Make_Mazda,Make_Chevrolet,Make_Pontiac,Make_Accura,Make_Dodge,Make_Mercury,Make_Jaguar,Make_Nisson,Make_VW,Make_Saab,Make_Saturn,Make_Porche,Make_BMW,Make_Mecedes,Make_Ferrari,Make_Lexus,AccidentArea,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Sex,MaritalStatus_Single,MaritalStatus_Married,MaritalStatus_Widow,MaritalStatus_Divorced,Age,Fault,PolicyType_Sport - Liability,PolicyType_Sport - Collision,PolicyType_Sedan - Liability,PolicyType_Utility - All Perils,PolicyType_Sedan - All Perils,PolicyType_Sedan - Collision,PolicyType_Utility - Collision,PolicyType_Utility - Liability,PolicyType_Sport - All Perils,VehicleCategory_Sport,VehicleCategory_Utility,VehicleCategory_Sedan,VehiclePrice,PolicyNumber,RepNumber,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year,BasePolicy_Liability,BasePolicy_Collision,BasePolicy_All Perils
4,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,2,0,0,1,0,0,33,0,0,0,0,0,1,0,0,0,0,0,0,1,19999,13030,9,400,3,31,31,1,7,33,0,0,1,0,0,1,1996,0,0,1
11,2,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,12,2,0,1,0,0,0,32,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,13031,15,400,1,31,31,0,7,33,0,0,1,0,0,1,1996,0,1,0
10,4,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,10,4,0,0,1,0,0,55,1,0,0,1,0,0,0,0,0,0,1,0,0,34500,13032,3,400,4,31,31,2,7,45.5,0,0,1,1,0,1,1996,1,0,0
8,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,5,0,0,1,0,0,34,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,13033,10,400,3,31,31,2,6,33,0,0,1,0,0,1,1996,1,0,0
8,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,3,0,0,1,0,0,64,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,13034,2,400,2,31,31,5,8,58,0,0,1,0,0,1,1996,0,1,0
5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,2,0,0,1,0,0,31,1,0,0,0,0,0,1,0,0,0,0,0,1,34500,13035,6,400,2,31,31,0,7,33,0,0,1,6,0,1,1996,0,1,0
4,3,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,3,1,0,1,0,0,46,1,0,0,0,0,1,0,0,0,0,0,0,1,34500,13036,1,400,3,31,31,2,7,45.5,0,0,1,0,0,1,1996,0,0,1
4,3,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,3,0,0,1,0,0,38,0,0,0,0,0,0,1,0,0,0,0,0,1,49500,13037,2,400,2,31,31,0,5,38,0,0,0,0,0,1,1996,0,1,0
3,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,0,1,0,0,49,1,0,0,0,0,1,0,0,0,0,0,0,1,69001,13038,15,400,3,31,31,1,8,45.5,0,0,1,0,0,1,1996,0,0,1
12,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,3,0,1,0,0,0,44,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,13039,2,400,2,31,31,1,7,38,0,0,1,6,0,3.5,1996,0,1,0
12,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,12,3,1,1,0,0,0,51,1,0,0,0,0,1,0,0,0,0,0,0,1,34500,13040,9,400,4,31,31,1,8,45.5,1,0,1,6,0,1,1996,0,0,1
12,2,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,12,3,1,1,0,0,0,35,1,0,0,0,0,1,0,0,0,0,0,0,1,24500,13041,2,400,4,31,31,2,5,33,1,0,1,1,0,1,1996,0,0,1
12,2,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,12,3,0,0,1,0,0,48,1,0,0,0,0,0,1,0,0,0,0,0,1,49500,13042,6,400,3,31,31,1,8,45.5,0,0,1,0,6,2,1996,0,1,0
12,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,12,2,0,1,0,0,0,34,1,0,0,0,0,1,0,0,0,0,0,0,1,24500,13043,11,400,3,31,31,2,6,33,1,0,1,6,0,1,1996,0,0,1
12,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,12,3,0,0,1,0,0,34,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,13044,6,400,4,31,31,2,7,33,0,0,1,6,0,1,1996,0,1,0
12,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,12,2,0,0,1,0,0,51,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,13045,12,400,1,31,31,5,8,45.5,0,0,1,6,0,1,1996,1,0,0
11,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,12,3,0,0,1,0,0,40,1,0,0,0,0,0,1,0,0,0,0,0,1,34500,13046,13,400,1,31,31,2,7,38,0,0,1,3,0,1,1996,0,1,0
8,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,4,0,1,0,0,0,21,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,13047,13,400,1,31,31,2,6,28,0,0,1,0,0,1,1996,0,1,0
8,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,4,0,0,1,0,0,44,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,13048,6,400,1,31,31,2,7,38,0,0,1,3,0,1,1996,1,0,0
7,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,1,1,1,0,0,0,39,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,13049,4,400,3,31,31,0,6,38,0,0,1,3,0,1,1996,1,0,0
7,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,1,0,1,0,0,0,57,1,0,0,0,0,1,0,0,0,0,0,0,1,24500,13050,16,400,4,31,31,2,7,58,0,0,1,6,0,1,1996,0,0,1
7,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,3,0,0,1,0,0,42,1,0,0,1,0,0,0,0,0,0,1,0,0,34500,13051,4,400,4,31,31,1,7,38,0,0,1,0,0,1,1996,1,0,0
6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6,3,0,0,1,0,0,54,0,0,0,0,0,1,0,0,0,0,0,0,1,24500,13052,16,700,4,31,31,0,7,45.5,0,0,1,0,0,1,1996,0,0,1
5,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,2,0,0,1,0,0,33,1,0,0,0,0,0,1,0,0,0,0,0,1,34500,13053,14,400,1,31,31,1,7,33,0,0,1,0,0,1,1996,0,1,0
5,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,5,0,0,1,0,0,36,1,0,1,0,0,0,0,0,0,0,1,0,0,69001,13054,3,400,3,31,31,1,7,38,0,0,1,0,0,1,1996,0,1,0
4,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,5,0,1,0,0,0,43,1,0,0,1,0,0,0,0,0,0,1,0,0,69001,13055,14,400,4,31,31,5,7,38,0,0,1,0,0,1,1996,1,0,0
4,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,1,1,1,0,0,0,31,0,0,0,1,0,0,0,0,0,0,1,0,0,24500,13056,2,400,2,11.5,31,2,5,33,0,0,1,0,0,1,1996,1,0,0
3,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,1,1,0,0,0,39,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,13057,10,500,2,31,31,0,7,38,0,0,1,6,2.5,1,1996,0,1,0
11,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11,3,0,0,1,0,0,45,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,13058,8,400,4,31,31,0,7,38,0,0,1,6,0,1,1996,0,1,0
9,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,3,0,1,0,0,0,34,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,13059,11,400,4,31,31,2,6,33,0,0,1,0,0,1,1996,1,0,0
9,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,3,0,0,1,0,0,36,1,0,0,0,0,0,1,0,0,0,0,0,1,34500,13060,5,400,3,31,31,0,8,38,0,0,1,6,0,1,1996,0,1,0
9,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,4,0,0,1,0,0,27,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,13061,9,400,1,31,31,0,6,33,0,0,1,0,0,1,1996,0,1,0
9,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,3,1,1,0,0,0,34,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,13062,2,400,3,31,31,0,5,33,0,0,1,0,0,1,1996,1,0,0
6,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,4,0,1,0,0,0,32,0,0,0,0,0,1,0,0,0,0,0,0,1,34500,13063,2,400,4,31,31,2,6,33,0,0,1,6,6,2,1996,0,0,1
12,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,12,3,0,0,1,0,0,35,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,13064,4,400,4,31,31,1,6,33,0,0,1,0,0,1,1996,0,1,0
12,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,12,2,0,0,1,0,0,49,0,0,0,0,0,1,0,0,0,0,0,0,1,24500,13065,7,400,1,31,31,0,8,45.5,0,0,1,1,0,1,1996,0,0,1
3,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,2,0,0,1,0,0,49,0,0,0,0,0,1,0,0,0,0,0,0,1,24500,13066,12,400,1,31,31,2,8,45.5,0,0,1,1,0,1,1996,0,0,1
3,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,0,0,1,0,0,36,0,0,0,0,1,0,0,0,0,0,0,1,0,69001,13067,9,400,4,31,31,2,7,38,0,1,1,1,0,1,1996,0,0,1
6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,4,0,0,1,0,0,40,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,13068,14,400,2,31,31,2,7,38,0,0,1,1,0,1,1996,0,1,0
5,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,5,3,0,1,0,0,0,26,1,0,0,1,0,0,0,0,0,0,1,0,0,49500,13069,13,400,4,31,31,1,5,33,0,0,1,0,0,1,1996,1,0,0
6,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,4,0,0,1,0,0,29,0,0,0,0,0,1,0,0,0,0,0,0,1,24500,13070,5,400,1,31,31,0,6,33,0,0,1,0,0,1,1996,0,0,1
6,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,4,0,1,0,0,0,27,0,0,0,0,0,1,0,0,0,0,0,0,1,34500,13071,3,400,4,31,31,2,5,33,0,0,1,1,0,1,1996,0,0,1
8,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,3,0,0,1,0,0,48,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,13072,13,400,3,31,31,5,8,45.5,0,0,1,0,0,1,1996,1,0,0
8,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,9,1,0,0,1,0,0,46,1,0,0,1,0,0,0,0,0,0,1,0,0,34500,13073,14,400,2,31,31,5,7,45.5,0,0,1,6,0,1,1996,1,0,0
10,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,4,1,1,0,0,0,45,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,13074,10,400,4,31,31,2,7,38,0,0,1,3,0,1,1996,0,1,0
11,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,2,0,1,0,0,0,47,1,0,0,0,0,1,0,0,0,0,0,0,1,34500,13075,9,400,2,31,31,2,8,45.5,0,0,1,0,0,1,1996,0,0,1
11,4,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,1,0,0,1,0,0,67,1,0,0,0,0,1,0,0,0,0,0,0,1,34500,13076,13,400,2,31,31,1,7,66,0,0,1,6,0,1,1996,0,0,1
12,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,12,2,0,0,1,0,0,46,1,0,0,0,0,0,1,0,0,0,0,0,1,34500,13077,4,400,3,31,31,2,8,45.5,0,0,1,0,0,1,1996,0,1,0
6,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,6,3,0,0,1,0,0,56,1,0,0,1,0,0,0,0,0,0,1,0,0,69001,13078,8,400,3,31,31,5,8,58,0,0,1,1,0,1,1996,1,0,0
12,3,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,12,4,0,0,1,0,0,54,1,0,0,0,0,1,0,0,0,0,0,0,1,24500,13079,13,400,4,31,31,0,8,45.5,0,0,1,0,0,1,1996,0,0,1
4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,1,0,0,1,0,0,44,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,13080,1,400,3,31,31,2,8,38,0,0,1,6,0,3.5,1996,1,0,0
6,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,3,0,0,1,0,0,34,1,0,0,1,0,0,0,0,0,0,1,0,0,69001,13081,7,400,2,31,31,1,7,33,0,0,1,0,0,1,1996,1,0,0
7,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,0,0,1,0,0,64,0,0,0,0,0,0,1,0,0,0,0,0,1,34500,13082,4,400,4,31,31,5,8,58,0,0,1,6,0,1,1996,0,1,0
7,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,8,2,0,0,1,0,0,34,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,13083,15,400,4,31,31,2,6,33,0,0,1,1,0,1,1996,0,1,0
8,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,4,0,1,0,0,0,24,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,13084,1,400,1,31,31,2,5,28,0,0,1,0,6,2,1996,1,0,0
8,3,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,1,0,0,1,0,0,54,0,0,0,0,0,0,1,0,0,0,0,0,1,34500,13085,11,400,1,31,31,5,8,45.5,0,0,1,6,0,1,1996,0,1,0
8,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,5,1,0,1,0,0,29,0,0,0,0,0,0,1,0,0,0,0,0,1,24500,13086,8,400,1,31,31,0,6,33,0,0,1,6,0,1,1996,0,1,0
6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,4,0,0,1,0,0,37,0,0,0,0,0,1,0,0,0,0,0,0,1,34500,13087,7,400,2,31,31,0,8,38,0,0,1,6,0,1,1996,0,0,1
6,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,4,0,0,1,0,0,30,1,0,0,1,0,0,0,0,0,0,1,0,0,34500,13088,9,400,4,31,31,5,6,33,0,0,1,6,0,1,1996,1,0,0
12,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,1,0,1,0,0,0,27,1,0,0,1,0,0,0,0,0,0,1,0,0,49500,13089,8,400,4,31,31,2,7,33,1,0,0,0,0,1,1996,1,0,0
12,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,3,0,0,1,0,0,40,1,0,0,1,0,0,0,0,0,0,1,0,0,34500,13090,11,400,4,31,31,2,7,38,0,0,1,0,0,1,1996,1,0,0
12,2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,12,3,0,1,0,0,0,25,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,13091,12,400,4,31,31,0,5,28,0,0,1,0,0,1,1996,0,1,0
12,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,3,1,1,0,0,0,32,1,0,0,0,0,0,1,0,0,0,0,0,1,34500,13092,4,400,3,31,31,0,7,33,0,0,1,1,0,1,1996,0,1,0
11,2,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11,3,0,0,1,0,0,65,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,13093,9,400,3,31,31,2,8,58,0,0,1,3,0,1,1996,1,0,0
6,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,0,0,1,0,0,42,0,0,0,0,0,1,0,0,0,0,0,0,1,34500,13094,13,400,1,31,31,0,8,38,0,0,1,3,0,1,1996,0,0,1
9,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,1,0,0,1,0,0,52,1,0,0,1,0,0,0,0,0,0,1,0,0,34500,13095,2,400,1,31,31,0,8,45.5,0,0,1,0,0,1,1996,1,0,0
6,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,4,0,0,1,0,0,37,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,13096,8,400,3,31,31,1,6,38,0,0,1,0,0,1,1996,0,1,0
8,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,2,0,0,1,0,0,56,0,0,0,0,0,0,1,0,0,0,0,0,1,34500,13097,1,400,4,31,31,2,8,58,1,0,1,1,0,1,1996,0,1,0
8,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,2,0,0,1,0,0,32,1,0,0,0,0,0,1,0,0,0,0,0,1,34500,13098,5,400,3,31,31,0,7,33,0,0,1,1,0,1,1996,0,1,0
7,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,1,1,0,1,0,0,39,0,0,0,0,0,0,1,0,0,0,0,0,1,24500,13099,4,400,1,31,31,2,2,38,0,0,1,3,0,1,1996,0,1,0
6,4,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,0,0,1,0,0,37,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,13100,9,400,2,31,31,1,8,38,0,0,1,1,0,1,1996,0,1,0
6,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,6,4,0,0,1,0,0,33,0,0,0,0,0,1,0,0,0,0,0,0,1,24500,13101,9,400,1,31,31,1,6,33,0,0,1,0,0,1,1996,0,0,1
4,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,5,0,0,1,0,0,38,0,0,0,1,0,0,0,0,0,0,1,0,0,34500,13102,7,400,1,31,31,2,8,38,1,0,1,6,0,1,1996,1,0,0
4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,0,0,1,0,0,27,1,0,0,0,0,0,1,0,0,0,0,0,1,34500,13103,4,400,4,31,31,2,6,33,0,0,1,6,0,1,1996,0,1,0
2,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1,0,0,1,0,0,61,0,0,0,0,0,1,0,0,0,0,0,0,1,24500,13104,4,400,3,31,31,1,8,58,0,0,1,1,0,1,1996,0,0,1
12,5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,12,5,0,1,0,0,0,33,1,0,0,1,0,0,0,0,0,0,1,0,0,34500,13105,13,400,2,31,31,5,6,33,0,0,1,6,1,2,1996,1,0,0
12,4,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,12,4,0,0,1,0,0,65,1,0,0,0,0,1,0,0,0,0,0,0,1,34500,13106,16,400,1,31,31,2,8,58,0,0,1,0,0,1,1996,0,0,1
12,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,12,4,0,0,1,0,0,62,0,0,0,0,0,0,1,0,0,0,0,0,1,34500,13107,6,400,3,31,31,2,8,58,0,0,1,3,0,1,1996,0,1,0
6,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,4,1,0,1,0,0,39,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,13108,6,500,4,31,31,2,7,38,0,0,1,1,2.5,1,1996,1,0,0
12,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,12,4,0,1,0,0,0,33,1,0,0,0,0,1,0,0,0,0,0,0,1,24500,13109,10,400,4,31,31,0,7,33,0,0,1,6,0,1,1996,0,0,1
12,3,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,3,1,0,1,0,0,38,0,0,0,0,0,0,1,0,0,0,0,0,1,24500,13110,14,400,1,31,31,0,7,38,0,0,1,0,0,1,1996,0,1,0
12,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,12,5,0,0,1,0,0,42,1,0,0,0,0,1,0,0,0,0,0,0,1,34500,13111,11,400,1,31,31,0,8,38,0,0,1,0,0,1,1996,0,0,1
12,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,3,0,0,1,0,0,41,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,13112,12,400,1,31,31,1,7,38,0,0,0,6,0,1,1996,0,1,0
11,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,11,5,0,0,1,0,0,38,1,0,0,0,0,0,1,0,0,0,0,0,1,34500,13113,7,400,2,31,31,2,7,38,0,0,1,0,0,1,1996,0,1,0
12,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,12,3,0,0,1,0,0,54,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,13114,13,400,2,31,31,0,6,45.5,0,0,1,0,0,1,1996,1,0,0
6,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,1,0,1,0,0,0,26,0,0,0,0,0,0,1,0,0,0,0,0,1,24500,13115,8,400,4,31,31,0,6,33,0,0,1,3,0,1,1996,0,1,0
11,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,2,0,0,1,0,0,39,1,0,0,0,0,0,1,0,0,0,0,0,1,69001,13116,10,400,2,31,31,0,8,38,0,0,1,0,0,1,1996,0,1,0
11,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,11,1,0,0,1,0,0,48,1,0,0,1,0,0,0,0,0,0,1,0,0,34500,13117,12,400,1,31,31,2,7,45.5,0,0,1,6,0,1,1996,1,0,0
6,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,1,0,0,1,0,0,46,0,0,0,0,0,0,1,0,0,0,0,0,1,24500,13118,6,400,2,31,31,2,7,45.5,0,0,1,0,0,1,1996,0,1,0
9,4,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,1,0,0,1,0,0,36,1,0,0,0,0,0,1,0,0,0,0,0,1,24500,13119,10,400,1,31,31,0,8,38,0,0,1,0,0,1,1996,0,1,0
9,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,5,0,1,0,0,0,26,1,0,0,0,0,0,1,0,0,0,0,0,1,69001,13120,10,400,2,31,31,1,6,33,0,0,1,3,0,1,1996,0,1,0
9,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,4,0,1,0,0,0,28,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,13121,7,400,1,31,31,5,6,33,0,0,1,1,0,3.5,1996,1,0,0
9,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,4,1,0,1,0,0,35,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,13122,11,400,4,31,31,0,6,33,0,0,1,1,0,1,1996,1,0,0
9,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,3,0,0,1,0,0,53,1,0,0,0,0,0,0,1,0,0,0,1,0,69001,13123,7,400,2,31,31,2,6,45.5,0,0,1,0,0,1,1996,0,1,0
8,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,4,0,0,1,0,0,79,1,0,0,1,0,0,0,0,0,0,1,0,0,24500,13124,12,400,3,31,31,2,7,66,0,0,1,0,0,1,1996,1,0,0
8,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,1,0,0,1,0,0,78,1,0,0,1,0,0,0,0,0,0,1,0,0,19999,13125,7,400,3,31,31,2,8,66,0,0,1,6,0,1,1996,1,0,0
8,3,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,3,0,0,1,0,0,54,1,0,0,0,0,1,0,0,0,0,0,0,1,19999,13126,15,400,3,31,31,0,8,45.5,0,0,1,6,6,2,1996,0,0,1
7,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,2,0,0,1,0,0,50,0,0,0,0,0,1,0,0,0,0,0,0,1,19999,13127,16,400,3,31,31,0,8,45.5,0,0,1,6,0,1,1996,0,0,1
6,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,4,1,0,1,0,0,39,0,0,0,0,0,0,1,0,0,0,0,0,1,34500,13128,3,400,2,31,31,0,7,38,0,0,1,6,0,1,1996,0,1,0
6,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,4,0,0,1,0,0,47,1,0,0,1,0,0,0,0,0,0,1,0,0,34500,13129,3,400,2,31,31,1,8,45.5,0,0,1,0,0,1,1996,1,0,0
